sample_id,text
sub-03::stimulus_1953,"The activated emotions are: adoration, nostalgia, sadness."
sub-03::stimulus_1954,"The activated emotions are: amusement, joy, sympathy, triumph."
sub-03::stimulus_1955,"The activated emotions are: anxiety, disgust, empathic_pain, entrancement, guilt, sympathy."
sub-03::stimulus_1956,"The activated emotions are: empathic_pain, interest, joy."
sub-03::stimulus_1957,"The activated emotions are: aesthetic_appreciation, awe, envy, joy, nostalgia."
sub-03::stimulus_1958,"The activated emotions are: admiration, aesthetic_appreciation, awe, joy."
sub-03::stimulus_1959,"The activated emotions are: satisfaction, triumph."
sub-03::stimulus_1960,"The activated emotions are: anger, contempt, empathic_pain, satisfaction."
sub-03::stimulus_1961,"The activated emotions are: adoration, amusement, joy, nostalgia, sympathy."
sub-03::stimulus_1962,"The activated emotions are: aesthetic_appreciation, amusement, awe, calmness, envy, joy."
sub-03::stimulus_1963,"The activated emotions are: amusement, joy."
sub-03::stimulus_1964,"The activated emotions are: anxiety, guilt, interest, sympathy."
sub-03::stimulus_1965,"The activated emotions are: admiration, adoration, awe, nostalgia, romance."
sub-03::stimulus_1966,"The activated emotions are: amusement, nostalgia, pride."
sub-03::stimulus_1967,"The activated emotions are: admiration, awe, confusion, joy, sympathy."
sub-03::stimulus_1968,The activated emotions are: craving.
sub-03::stimulus_1969,"The activated emotions are: admiration, aesthetic_appreciation, amusement, awe, envy, fear, joy."
sub-03::stimulus_1970,"The activated emotions are: adoration, amusement, awe, empathic_pain, envy, joy, nostalgia."
sub-03::stimulus_1971,"The activated emotions are: amusement, anxiety, awe, fear, guilt, joy, sympathy."
sub-03::stimulus_1972,"The activated emotions are: amusement, awkwardness, empathic_pain, nostalgia, sadness."
sub-03::stimulus_1973,"The activated emotions are: awkwardness, boredom, empathic_pain, surprise."
sub-03::stimulus_1974,"The activated emotions are: boredom, empathic_pain, surprise."
sub-03::stimulus_1975,"The activated emotions are: sadness, surprise."
sub-03::stimulus_1976,"The activated emotions are: adoration, amusement, awe, joy, sympathy, shame."
sub-03::stimulus_1977,"The activated emotions are: awkwardness, boredom, empathic_pain, surprise."
sub-03::stimulus_1978,"The activated emotions are: adoration, awe, nostalgia, pride, sadness."
sub-03::stimulus_1979,"The activated emotions are: amusement, anxiety, awkwardness, confusion, envy, fear, guilt, satisfaction."
sub-03::stimulus_1980,"The activated emotions are: anxiety, awe, envy, fear, guilt, joy."
sub-03::stimulus_1981,"The activated emotions are: admiration, adoration, aesthetic_appreciation, awe, boredom, confusion, craving, envy, joy, nostalgia."
sub-03::stimulus_1982,"The activated emotions are: aesthetic_appreciation, amusement, anxiety, awkwardness, confusion, empathic_pain, pride, sexual_desire, surprise."
sub-03::stimulus_1983,"The activated emotions are: awkwardness, boredom, craving, fear, sadness, sexual_desire, surprise, sympathy."
sub-03::stimulus_1984,"The activated emotions are: aesthetic_appreciation, amusement, awe, confusion, empathic_pain, envy, interest, joy, sadness, sympathy."
sub-03::stimulus_1985,"The activated emotions are: anger, anxiety, confusion, disgust, empathic_pain, guilt, interest, satisfaction."
sub-03::stimulus_1986,"The activated emotions are: admiration, aesthetic_appreciation, amusement, awe, calmness, joy, relief, sadness."
sub-03::stimulus_1987,"The activated emotions are: anxiety, awkwardness, empathic_pain, interest, joy."
sub-03::stimulus_1988,"The activated emotions are: admiration, aesthetic_appreciation, amusement, calmness, relief."
sub-03::stimulus_1989,"The activated emotions are: admiration, boredom, joy, relief, sadness, surprise."
sub-03::stimulus_1990,"The activated emotions are: anger, anxiety, empathic_pain, entrancement, guilt, interest, joy, satisfaction, sympathy, triumph."
sub-03::stimulus_1991,"The activated emotions are: anger, anxiety, empathic_pain, entrancement, guilt, interest."
sub-03::stimulus_1992,"The activated emotions are: admiration, amusement, awe, contempt, joy, nostalgia, sympathy, shame."
sub-03::stimulus_1993,"The activated emotions are: admiration, adoration, aesthetic_appreciation, amusement, craving, joy, nostalgia, sexual_desire."
sub-03::stimulus_1994,"The activated emotions are: admiration, adoration, amusement, awe, empathic_pain, entrancement, joy, relief, satisfaction, triumph."
sub-03::stimulus_1995,"The activated emotions are: admiration, adoration, amusement, awe."
sub-03::stimulus_1996,"The activated emotions are: admiration, amusement, awkwardness, excitement, fear, horror, nostalgia, pride, relief."
sub-03::stimulus_1997,"The activated emotions are: admiration, aesthetic_appreciation, amusement, awe, boredom, envy, joy, sexual_desire."
sub-03::stimulus_1998,"The activated emotions are: awkwardness, boredom, craving, excitement, fear, joy, sadness, surprise."
sub-03::stimulus_1999,"The activated emotions are: anxiety, awe, confusion, entrancement, guilt, joy, romance, sympathy."
sub-03::stimulus_2000,"The activated emotions are: admiration, aesthetic_appreciation, amusement, awe, confusion, joy, pride, relief."
sub-03::stimulus_2001,"The activated emotions are: admiration, adoration, amusement, awe, nostalgia, relief, sympathy."
sub-03::stimulus_2002,"The activated emotions are: admiration, amusement, awkwardness, boredom, confusion, contempt, fear, nostalgia, pride, relief, sexual_desire."
sub-03::stimulus_2003,"The activated emotions are: admiration, adoration, aesthetic_appreciation, amusement, anxiety, boredom, disgust, fear, interest, joy, sexual_desire, sympathy."
sub-03::stimulus_2004,"The activated emotions are: amusement, awkwardness, confusion, empathic_pain, interest."
sub-03::stimulus_2005,"The activated emotions are: admiration, amusement, boredom, calmness, envy, joy, nostalgia, pride, relief, sexual_desire."
sub-03::stimulus_2006,"The activated emotions are: amusement, anxiety, awe, confusion, disgust, empathic_pain, guilt, interest, joy, sympathy."
sub-03::stimulus_2007,"The activated emotions are: admiration, adoration, aesthetic_appreciation, amusement, boredom, excitement, nostalgia, relief, sadness."
sub-03::stimulus_2008,"The activated emotions are: anger, anxiety, awe, confusion, empathic_pain, entrancement, guilt, horror, interest, joy, satisfaction, sympathy."
sub-03::stimulus_2009,"The activated emotions are: amusement, anxiety, awkwardness, confusion, empathic_pain, guilt, interest, satisfaction."
sub-03::stimulus_2010,"The activated emotions are: anxiety, empathic_pain, entrancement, guilt, interest, sympathy."
sub-03::stimulus_2011,"The activated emotions are: anxiety, romance, satisfaction, sympathy."
sub-03::stimulus_2012,"The activated emotions are: anger, confusion, empathic_pain, guilt, interest, satisfaction."
sub-03::stimulus_2013,"The activated emotions are: admiration, adoration, amusement, awe, nostalgia."
sub-03::stimulus_2014,"The activated emotions are: confusion, disgust, empathic_pain."
sub-03::stimulus_2015,"The activated emotions are: fear, surprise."
sub-03::stimulus_2016,"The activated emotions are: awkwardness, empathic_pain, surprise."
sub-03::stimulus_2017,"The activated emotions are: aesthetic_appreciation, amusement, joy, pride."
sub-03::stimulus_2018,The activated emotions are: empathic_pain.
sub-03::stimulus_2019,"The activated emotions are: empathic_pain, interest, joy."
sub-03::stimulus_2020,"The activated emotions are: empathic_pain, satisfaction."
sub-03::stimulus_2021,"The activated emotions are: amusement, anxiety, awe, fear, guilt, joy, nostalgia."
sub-03::stimulus_2022,"The activated emotions are: anxiety, fear, guilt, interest, sympathy."
sub-03::stimulus_2023,"The activated emotions are: aesthetic_appreciation, amusement, boredom, calmness, envy."
sub-03::stimulus_2024,"The activated emotions are: awkwardness, confusion, empathic_pain."
sub-03::stimulus_2025,"The activated emotions are: aesthetic_appreciation, awe, joy."
sub-03::stimulus_2026,"The activated emotions are: amusement, awe, joy, sexual_desire, sympathy."
sub-03::stimulus_2027,"The activated emotions are: boredom, joy, sadness, surprise."
sub-03::stimulus_2028,"The activated emotions are: aesthetic_appreciation, envy, joy."
sub-03::stimulus_2029,"The activated emotions are: amusement, awe, nostalgia."
sub-03::stimulus_2030,"The activated emotions are: fear, sadness, sexual_desire, surprise."
sub-03::stimulus_2031,"The activated emotions are: amusement, confusion."
sub-03::stimulus_2032,"The activated emotions are: amusement, fear, nostalgia, sexual_desire."
sub-03::stimulus_2033,"The activated emotions are: amusement, awe, envy."
sub-03::stimulus_2034,"The activated emotions are: admiration, adoration, nostalgia, sexual_desire, sympathy."
sub-03::stimulus_2035,"The activated emotions are: adoration, awe, satisfaction, triumph."
sub-03::stimulus_2036,"The activated emotions are: amusement, anger, anxiety, confusion, empathic_pain."
sub-03::stimulus_2037,"The activated emotions are: sadness, surprise."
sub-03::stimulus_2038,"The activated emotions are: amusement, awe, satisfaction, triumph."
sub-03::stimulus_2039,"The activated emotions are: amusement, awe, sympathy."
sub-03::stimulus_2040,"The activated emotions are: aesthetic_appreciation, amusement, awe, sexual_desire, sympathy, shame."
sub-03::stimulus_2041,"The activated emotions are: aesthetic_appreciation, envy."
sub-03::stimulus_2042,"The activated emotions are: amusement, boredom."
sub-03::stimulus_2043,"The activated emotions are: admiration, awe, joy, sympathy."
sub-03::stimulus_2044,"The activated emotions are: amusement, pride."
sub-03::stimulus_2045,"The activated emotions are: amusement, awe, joy, sympathy."
sub-03::stimulus_2046,"The activated emotions are: amusement, anxiety, awe, fear, joy, romance."
sub-03::stimulus_2047,"The activated emotions are: amusement, anxiety, empathic_pain, entrancement, interest, sympathy."
sub-03::stimulus_2048,"The activated emotions are: amusement, empathic_pain."
sub-03::stimulus_2049,"The activated emotions are: anger, disgust, empathic_pain, guilt, satisfaction."
sub-03::stimulus_2050,"The activated emotions are: amusement, confusion."
sub-03::stimulus_2051,"The activated emotions are: amusement, empathic_pain, joy, sympathy."
sub-03::stimulus_2052,"The activated emotions are: anxiety, awe, guilt, joy."
sub-03::stimulus_2053,The activated emotions are: surprise.
sub-03::stimulus_2054,"The activated emotions are: amusement, confusion, interest, sympathy."
sub-03::stimulus_2055,"The activated emotions are: awe, empathic_pain, surprise, sympathy."
sub-03::stimulus_2056,"The activated emotions are: amusement, pride."
sub-03::stimulus_2057,"The activated emotions are: admiration, adoration, nostalgia, satisfaction."
sub-03::stimulus_2058,"The activated emotions are: amusement, entrancement, interest, sympathy."
sub-03::stimulus_2059,"The activated emotions are: adoration, amusement, awe, joy."
sub-03::stimulus_2060,"The activated emotions are: amusement, pride."
sub-03::stimulus_2061,"The activated emotions are: adoration, amusement, nostalgia."
sub-03::stimulus_2062,"The activated emotions are: anger, disgust, empathic_pain, satisfaction."
sub-03::stimulus_2063,The activated emotions are: surprise.
sub-03::stimulus_2064,"The activated emotions are: amusement, boredom."
sub-03::stimulus_2065,"The activated emotions are: aesthetic_appreciation, awe, envy, joy."
sub-03::stimulus_2066,"The activated emotions are: anger, guilt, interest, sympathy."
sub-03::stimulus_2067,"The activated emotions are: anxiety, guilt, interest, romance, sympathy."
sub-03::stimulus_2068,"The activated emotions are: amusement, anxiety, confusion, guilt, joy."
sub-03::stimulus_2069,"The activated emotions are: guilt, interest, satisfaction, sympathy."
sub-03::stimulus_2070,"The activated emotions are: awe, confusion, envy, joy."
sub-03::stimulus_2071,"The activated emotions are: amusement, awe, nostalgia, sexual_desire, sympathy."
sub-03::stimulus_2072,"The activated emotions are: amusement, nostalgia, sympathy."
sub-03::stimulus_2073,"The activated emotions are: amusement, anxiety, guilt, interest, romance, sympathy."
sub-03::stimulus_2074,"The activated emotions are: craving, fear, sexual_desire, surprise."
sub-03::stimulus_2075,"The activated emotions are: aesthetic_appreciation, awe, confusion, envy, joy."
sub-03::stimulus_2076,"The activated emotions are: amusement, awkwardness, nostalgia, sympathy."
sub-03::stimulus_2077,"The activated emotions are: admiration, adoration, amusement, awe, joy, nostalgia."
sub-03::stimulus_2078,"The activated emotions are: admiration, amusement, awe, fear, joy, sexual_desire, shame."
sub-03::stimulus_2079,"The activated emotions are: aesthetic_appreciation, awe, confusion, envy."
sub-03::stimulus_2080,"The activated emotions are: amusement, anxiety, entrancement, sympathy, triumph."
sub-03::stimulus_2081,"The activated emotions are: empathic_pain, surprise."
sub-03::stimulus_2082,"The activated emotions are: aesthetic_appreciation, awe, calmness, envy, sexual_desire."
sub-03::stimulus_2083,"The activated emotions are: amusement, nostalgia."
sub-03::stimulus_2084,"The activated emotions are: empathic_pain, entrancement, interest, sympathy, triumph."
sub-03::stimulus_2085,"The activated emotions are: admiration, amusement, joy, sexual_desire, sympathy, shame."
sub-03::stimulus_2086,"The activated emotions are: anxiety, awkwardness, confusion, empathic_pain, interest."
